Date,Country,City,Specie,count,min,max,median,variance
2019-04-12,KG,Bishkek,humidity,24,38.5,93.0,76.0,3416.41
2019-04-13,KG,Bishkek,wind-speed,24,0.2,3.6,2.5,5.7
2019-04-13,KG,Bishkek,pressure,24,1015.0,1018.0,1016.0,6.63
2019-04-13,KG,Bishkek,pm25,24,59.0,132.0,65.0,2870.42
2019-04-13,KG,Bishkek,temperature,24,9.0,21.5,14.5,190.21
2019-04-13,KG,Bishkek,dew,23,7.0,10.0,9.0,8.05
2019-04-13,KG,Bishkek,humidity,24,38.5,93.0,65.0,3695.65
2019-04-15,KG,Bishkek,pressure,24,1006.0,1012.0,1008.0,35.97
2019-04-15,KG,Bishkek,pm25,22,55.0,107.0,74.0,1838.46
2019-04-15,KG,Bishkek,wind-speed,24,0.5,10.8,2.0,57.41
2019-04-15,KG,Bishkek,humidity,24,26.5,93.0,76.5,5415.65
2019-04-15,KG,Bishkek,temperature,24,9.0,25.5,15.0,322.82
2019-04-15,KG,Bishkek,dew,24,5.0,12.0,9.0,34.67
2019-04-16,KG,Bishkek,humidity,24,82.0,100.0,90.0,232.6
2019-04-16,KG,Bishkek,wind-speed,24,1.0,4.1,2.5,5.3
2019-04-16,KG,Bishkek,dew,20,10.0,13.0,12.0,9.34
2019-04-16,KG,Bishkek,pressure,24,1011.0,1013.0,1012.0,4.13
2019-04-16,KG,Bishkek,temperature,24,12.0,14.5,13.5,6.45
2019-04-16,KG,Bishkek,pm25,23,46.0,91.0,61.0,992.21
2019-04-17,KG,Bishkek,humidity,24,52.0,96.5,84.0,2764.49
2019-04-17,KG,Bishkek,wind-speed,24,0.2,4.6,2.0,11.47
2019-04-17,KG,Bishkek,temperature,24,11.5,19.0,13.0,81.63
2019-04-17,KG,Bishkek,pm25,24,46.0,99.0,61.0,1409.84
2019-04-17,KG,Bishkek,dew,19,8.5,11.5,10.0,8.95
2019-04-17,KG,Bishkek,pressure,24,1011.5,1014.0,1013.0,3.91
2019-04-18,KG,Bishkek,humidity,24,44.5,96.5,72.0,3484.13
2019-04-18,KG,Bishkek,pm25,24,50.0,129.0,63.0,3487.54
2019-04-18,KG,Bishkek,temperature,24,8.0,21.5,14.5,243.46
2019-04-18,KG,Bishkek,pressure,24,1012.0,1016.0,1014.0,17.59
2019-04-18,KG,Bishkek,wind-speed,23,0.2,4.6,1.5,9.92
2019-04-18,KG,Bishkek,dew,24,7.0,12.0,9.5,18.19
2019-04-19,KG,Bishkek,wind-speed,24,1.0,12.3,2.5,67.15
2019-04-19,KG,Bishkek,pressure,24,1008.5,1013.0,1011.5,15.0
2019-04-19,KG,Bishkek,humidity,24,49.0,87.0,69.5,1804.2
2019-04-19,KG,Bishkek,pm25,24,59.0,151.0,74.0,4977.66
2019-04-19,KG,Bishkek,dew,24,8.5,13.0,11.0,18.53
2019-04-19,KG,Bishkek,temperature,24,11.5,22.5,15.0,127.24
2019-04-20,KG,Bishkek,wind-speed,24,0.2,6.6,1.5,28.05
2019-04-20,KG,Bishkek,pm25,24,55.0,124.0,76.0,2640.8
2019-04-20,KG,Bishkek,temperature,24,10.0,15.0,13.5,20.61
2019-04-20,KG,Bishkek,dew,21,9.0,12.0,10.5,7.32
2019-04-20,KG,Bishkek,humidity,24,67.0,100.0,84.5,1017.28
2019-04-20,KG,Bishkek,pressure,24,1009.0,1015.0,1014.0,38.58
2019-04-21,KG,Bishkek,wind-gust,23,0.2,15.8,6.8,244.62
2019-04-21,KG,Bishkek,pm25,24,53.0,109.0,74.0,2038.97
2019-04-21,KG,Bishkek,wind-speed,24,0.2,9.7,4.4,87.34
2019-04-21,KG,Bishkek,pressure,24,1007.6,1014.5,1011.5,46.39
2019-04-21,KG,Bishkek,humidity,24,72.0,93.0,80.6,380.77
2019-04-21,KG,Bishkek,temperature,24,9.7,17.8,13.7,51.77
2019-04-21,KG,Bishkek,dew,21,11.0,12.0,11.5,2.23
2019-04-22,KG,Bishkek,pm25,24,42.0,122.0,57.0,3806.67
2019-04-22,KG,Bishkek,wind-gust,24,1.2,10.0,6.3,46.82
2019-04-22,KG,Bishkek,humidity,24,62.6,96.5,81.0,540.37
2019-04-22,KG,Bishkek,temperature,24,7.7,17.7,12.0,57.07
2019-04-22,KG,Bishkek,pressure,24,1013.5,1018.9,1018.0,24.01
2019-04-22,KG,Bishkek,wind-speed,24,0.5,4.6,2.0,15.6
2019-04-22,KG,Bishkek,dew,18,8.0,11.0,9.0,6.73
2019-04-23,KG,Bishkek,pressure,24,1012.0,1016.5,1015.5,23.18
2019-04-23,KG,Bishkek,humidity,24,57.0,93.0,69.6,1277.09
2019-04-23,KG,Bishkek,wind-speed,24,0.2,6.6,2.5,49.19
2019-04-23,KG,Bishkek,temperature,24,8.3,18.3,14.1,106.18
2019-04-23,KG,Bishkek,wind-gust,23,0.4,9.6,2.6,93.52
2019-04-23,KG,Bishkek,dew,23,8.5,11.0,10.0,4.71
2019-04-23,KG,Bishkek,pm25,24,50.0,117.0,61.0,1894.33
2019-04-24,KG,Bishkek,pressure,24,1003.9,1018.0,1008.5,200.53
2019-04-24,KG,Bishkek,temperature,24,10.0,22.6,13.8,112.23
2019-04-24,KG,Bishkek,wind-gust,24,0.1,14.9,4.8,178.13
2019-04-24,KG,Bishkek,pm25,24,46.0,102.0,61.0,1417.61
2019-04-24,KG,Bishkek,humidity,24,40.2,93.0,83.3,2645.06
2019-04-24,KG,Bishkek,dew,23,9.0,12.5,10.5,15.52
2019-04-24,KG,Bishkek,wind-speed,24,0.1,7.7,3.0,53.6
2019-04-25,KG,Bishkek,temperature,24,2.2,12.0,7.5,131.51
2019-04-25,KG,Bishkek,humidity,24,64.0,93.0,76.0,508.64
2019-04-25,KG,Bishkek,pressure,24,1007.6,1024.0,1011.7,489.11
2019-04-25,KG,Bishkek,pm25,24,38.0,93.0,53.0,1741.09
2019-04-25,KG,Bishkek,dew,23,5.5,9.0,7.0,8.74
2019-04-25,KG,Bishkek,wind-speed,24,0.5,9.0,2.5,73.37
2019-04-25,KG,Bishkek,wind-gust,24,0.1,14.5,3.0,253.24
2019-04-26,KG,Bishkek,wind-speed,24,0.1,8.6,2.0,38.46
2019-04-26,KG,Bishkek,pressure,24,999.0,1026.5,1024.0,267.81
2019-04-26,KG,Bishkek,wind-gust,23,0.1,16.2,3.5,264.97
2019-04-26,KG,Bishkek,dew,21,5.5,8.0,7.0,6.79
2019-04-26,KG,Bishkek,temperature,24,9.0,13.0,9.0,15.94
2019-04-26,KG,Bishkek,humidity,24,62.0,93.0,84.0,899.96
2019-04-26,KG,Bishkek,pm25,24,50.0,127.0,65.0,2354.49
2019-04-27,KG,Bishkek,dew,23,2.0,6.0,5.0,14.98
2019-04-27,KG,Bishkek,pressure,24,991.8,1025.0,996.6,2355.15
2019-04-27,KG,Bishkek,wind-speed,24,1.8,11.0,3.6,55.73
2019-04-27,KG,Bishkek,humidity,24,38.0,88.0,86.0,4482.51
2019-04-27,KG,Bishkek,temperature,24,6.1,17.0,10.8,123.91
2019-04-27,KG,Bishkek,wind-gust,24,2.5,19.4,10.2,155.03
2019-04-27,KG,Bishkek,pm25,24,38.0,97.0,59.0,1681.14
2019-04-28,KG,Bishkek,pm25,24,50.0,112.0,61.0,2017.1
2019-04-28,KG,Bishkek,pressure,24,998.8,1025.0,1019.0,686.08
2019-04-28,KG,Bishkek,dew,24,1.5,7.0,4.0,23.04
2019-04-28,KG,Bishkek,temperature,24,1.4,20.5,9.0,595.27
2019-04-28,KG,Bishkek,wind-speed,24,1.0,10.0,3.0,69.66
2019-04-28,KG,Bishkek,humidity,24,28.0,79.8,65.4,4122.41
2019-04-28,KG,Bishkek,wind-gust,22,0.6,19.2,9.4,347.64
2019-04-29,KG,Bishkek,dew,24,3.5,10.0,6.5,24.34
2019-04-29,KG,Bishkek,temperature,24,0.8,22.0,6.3,653.05
2019-04-29,KG,Bishkek,pressure,24,1010.0,1023.3,1014.4,223.08
2019-04-29,KG,Bishkek,pm25,24,55.0,127.0,72.0,3232.17
2019-04-29,KG,Bishkek,humidity,24,29.0,82.5,69.5,2733.94
2019-04-29,KG,Bishkek,wind-gust,24,2.6,9.6,4.5,36.75
2019-04-29,KG,Bishkek,wind-speed,24,1.1,6.0,2.5,15.85
2019-04-30,KG,Bishkek,temperature,24,4.2,17.0,13.0,83.08
2019-04-30,KG,Bishkek,pm25,24,50.0,78.0,65.0,525.2
2019-04-30,KG,Bishkek,wind-speed,24,1.2,6.6,3.6,26.69
2019-04-30,KG,Bishkek,wind-gust,15,0.1,7.5,2.8,48.32
2019-04-30,KG,Bishkek,pressure,24,1009.5,1024.4,1015.0,128.5
2019-04-30,KG,Bishkek,dew,22,6.0,11.0,9.0,13.03
2019-04-30,KG,Bishkek,humidity,24,35.3,84.6,73.5,1153.43
2019-05-01,KG,Bishkek,wind-speed,24,0.1,8.7,2.5,32.11
2019-05-01,KG,Bishkek,dew,24,3.0,9.5,6.0,30.8
2019-05-01,KG,Bishkek,pm25,24,50.0,85.0,63.0,608.62
2019-05-01,KG,Bishkek,humidity,24,28.0,88.0,82.3,5321.19
2019-05-01,KG,Bishkek,wind-gust,17,0.2,14.9,3.3,149.53
2019-05-01,KG,Bishkek,temperature,24,2.2,22.5,9.3,520.49
2019-05-01,KG,Bishkek,pressure,24,1013.0,1028.2,1017.0,333.08
2019-05-02,KG,Bishkek,wind-gust,22,0.2,10.7,3.8,139.94
2019-05-02,KG,Bishkek,dew,24,7.5,10.0,9.0,5.29
2019-05-02,KG,Bishkek,pressure,24,1016.0,1023.5,1017.1,52.71
2019-05-02,KG,Bishkek,wind-speed,24,0.1,7.5,3.0,45.65
2019-05-02,KG,Bishkek,humidity,24,48.0,93.0,74.8,2147.52
2019-05-02,KG,Bishkek,temperature,24,8.0,18.5,10.5,145.58
2019-05-02,KG,Bishkek,pm25,24,38.0,76.0,61.0,1051.14
2019-05-03,KG,Bishkek,pressure,24,1017.0,1024.0,1019.8,67.99
2019-05-03,KG,Bishkek,pm25,24,42.0,76.0,57.0,799.98
2019-05-03,KG,Bishkek,humidity,24,47.0,96.5,84.0,2927.07
2019-05-03,KG,Bishkek,dew,22,0.0,10.5,3.0,42.29
2019-05-03,KG,Bishkek,temperature,24,7.5,15.7,12.2,48.09
2019-05-03,KG,Bishkek,wind-speed,24,0.5,4.1,1.5,14.08
2019-05-03,KG,Bishkek,wind-gust,22,1.0,7.2,4.5,43.01
2019-05-04,KG,Bishkek,humidity,24,35.5,89.0,77.7,4436.74
2019-05-04,KG,Bishkek,wind-gust,19,0.1,6.2,1.4,29.14
2019-05-04,KG,Bishkek,pm25,24,53.0,91.0,59.0,1430.27
2019-05-04,KG,Bishkek,dew,24,0.5,5.5,2.5,20.49
2019-05-04,KG,Bishkek,pressure,24,1011.7,1029.0,1013.1,525.84
2019-05-04,KG,Bishkek,temperature,24,6.5,18.0,12.9,73.85
2019-05-04,KG,Bishkek,wind-speed,24,0.1,6.1,2.5,30.94
2019-05-05,KG,Bishkek,wind-speed,24,0.1,4.6,1.5,22.58
2019-05-05,KG,Bishkek,pm25,24,46.0,89.0,61.0,1354.13
2019-05-05,KG,Bishkek,dew,24,0.0,4.0,2.0,12.71
2019-05-05,KG,Bishkek,wind-gust,21,0.1,2.0,0.8,2.1
2019-05-05,KG,Bishkek,pressure,24,1009.3,1029.0,1010.1,794.28
2019-05-05,KG,Bishkek,temperature,24,6.5,19.0,14.0,113.07
2019-05-05,KG,Bishkek,humidity,24,30.5,88.0,68.0,5407.58
2019-05-06,KG,Bishkek,pm25,24,46.0,95.0,63.0,2196.23
2019-05-06,KG,Bishkek,wind-speed,24,0.2,8.2,3.6,68.43
2019-05-06,KG,Bishkek,wind-gust,22,0.1,11.8,1.2,89.46
2019-05-06,KG,Bishkek,pressure,24,1008.7,1025.0,1010.7,305.3
2019-05-06,KG,Bishkek,temperature,24,9.5,22.0,11.6,230.19
2019-05-06,KG,Bishkek,humidity,24,29.0,89.0,67.0,7026.45
2019-05-06,KG,Bishkek,dew,24,1.0,4.5,3.0,9.56
2019-05-07,KG,Bishkek,pm25,24,46.0,117.0,61.0,3113.75
2019-05-07,KG,Bishkek,humidity,24,25.0,89.0,58.8,6099.81
2019-05-07,KG,Bishkek,wind-gust,16,0.1,9.7,1.5,54.62
2019-05-07,KG,Bishkek,temperature,24,8.5,24.0,17.6,278.85
2019-05-07,KG,Bishkek,wind-speed,24,0.1,5.1,2.5,21.8
2019-05-07,KG,Bishkek,dew,23,2.0,5.5,4.0,12.61
2019-05-07,KG,Bishkek,pressure,24,1014.0,1020.0,1016.8,18.27
2019-05-08,KG,Bishkek,humidity,24,26.0,87.5,71.0,7592.17
2019-05-08,KG,Bishkek,dew,23,3.5,6.5,5.0,10.1
2019-05-08,KG,Bishkek,pressure,24,1015.0,1021.4,1017.0,44.76
2019-05-08,KG,Bishkek,temperature,24,5.6,24.5,11.7,469.51
2019-05-08,KG,Bishkek,pm25,24,50.0,107.0,63.0,1584.93
2019-05-08,KG,Bishkek,wind-gust,24,0.1,10.8,3.5,77.01
2019-05-08,KG,Bishkek,wind-speed,24,0.4,7.2,3.8,30.25
2019-05-09,KG,Bishkek,humidity,24,27.5,68.5,43.6,1338.36
2019-05-09,KG,Bishkek,pm25,24,42.0,122.0,61.0,2515.87
2019-05-09,KG,Bishkek,dew,24,3.5,7.5,6.0,14.55
2019-05-09,KG,Bishkek,temperature,24,2.7,27.0,15.9,624.81
2019-05-09,KG,Bishkek,pressure,24,1012.0,1025.2,1016.0,304.56
2019-05-09,KG,Bishkek,wind-gust,22,0.2,11.0,5.3,124.78
2019-05-09,KG,Bishkek,wind-speed,24,0.8,6.1,2.6,25.53
2019-05-10,KG,Bishkek,humidity,24,22.0,74.5,53.3,2847.57
2019-05-10,KG,Bishkek,temperature,24,9.3,28.0,14.0,532.62
2019-05-10,KG,Bishkek,dew,24,4.5,9.5,7.0,18.47
2019-05-10,KG,Bishkek,pm25,24,55.0,107.0,70.0,2265.63
2019-05-10,KG,Bishkek,pressure,24,1012.0,1020.6,1012.0,140.01
2019-05-10,KG,Bishkek,wind-speed,24,1.5,9.8,3.6,100.25
2019-05-10,KG,Bishkek,wind-gust,24,7.0,15.3,11.3,39.97
2019-05-11,KG,Bishkek,wind-gust,24,3.1,13.0,7.8,65.67
2019-05-11,KG,Bishkek,humidity,24,23.0,88.0,64.3,6436.03
2019-05-11,KG,Bishkek,wind-speed,24,1.4,5.2,2.5,11.51
2019-05-11,KG,Bishkek,dew,24,4.5,10.0,7.5,22.71
2019-05-11,KG,Bishkek,pm25,23,53.0,134.0,72.0,2745.38
2019-05-11,KG,Bishkek,temperature,24,7.4,27.0,17.9,486.1
2019-05-11,KG,Bishkek,pressure,24,1009.9,1014.4,1012.0,15.91
2019-05-12,KG,Bishkek,pressure,24,1012.0,1016.0,1015.0,7.1
2019-05-12,KG,Bishkek,pm25,24,65.0,127.0,80.0,3138.1
2019-05-12,KG,Bishkek,wind-speed,24,0.2,4.6,2.0,14.15
2019-05-12,KG,Bishkek,temperature,24,6.6,25.0,14.3,421.99
2019-05-12,KG,Bishkek,wind-gust,24,0.6,8.6,3.5,47.95
2019-05-12,KG,Bishkek,humidity,24,34.5,71.5,51.0,1229.06
2019-05-12,KG,Bishkek,dew,24,8.0,12.5,10.0,20.65
2019-05-13,KG,Bishkek,temperature,24,2.7,27.5,3.3,1155.46
2019-05-13,KG,Bishkek,wind-speed,24,0.1,4.1,2.5,10.53
2019-05-13,KG,Bishkek,wind-gust,20,0.1,8.8,3.0,104.64
2019-05-13,KG,Bishkek,pressure,24,1010.6,1017.0,1012.3,38.05
2019-05-13,KG,Bishkek,dew,24,2.5,11.0,8.0,48.8
2019-05-13,KG,Bishkek,humidity,24,21.0,88.0,67.0,8098.13
2019-05-13,KG,Bishkek,pm25,24,53.0,99.0,68.0,1118.19
2019-05-14,KG,Bishkek,humidity,24,23.0,88.0,63.0,8168.28
2019-05-14,KG,Bishkek,pressure,24,1007.9,1017.0,1009.3,77.02
2019-05-14,KG,Bishkek,pm25,24,59.0,102.0,76.0,1073.04
2019-05-14,KG,Bishkek,dew,22,4.0,9.5,6.0,31.17
2019-05-14,KG,Bishkek,temperature,24,2.3,26.5,5.5,1011.5
2019-05-14,KG,Bishkek,wind-speed,24,0.4,7.5,2.0,33.32
2019-05-14,KG,Bishkek,wind-gust,24,0.4,13.0,3.2,98.85
2019-05-15,KG,Bishkek,humidity,24,24.5,89.0,69.0,7480.65
2019-05-15,KG,Bishkek,pressure,24,1006.8,1013.0,1008.8,41.36
2019-05-15,KG,Bishkek,wind-gust,24,0.8,10.8,5.3,113.29
2019-05-15,KG,Bishkek,dew,22,4.5,10.5,8.0,26.32
2019-05-15,KG,Bishkek,pm25,24,63.0,127.0,72.0,1537.32
2019-05-15,KG,Bishkek,wind-speed,24,0.2,5.6,2.0,21.05
2019-05-15,KG,Bishkek,temperature,24,4.4,27.0,5.5,934.08
2019-05-16,KG,Bishkek,humidity,24,25.0,82.0,53.7,3078.07
2019-05-16,KG,Bishkek,dew,21,-3.5,11.0,7.0,159.9
2019-05-16,KG,Bishkek,wind-speed,24,1.0,6.1,4.1,21.69
2019-05-16,KG,Bishkek,wind-gust,24,2.5,11.0,5.0,56.63
2019-05-16,KG,Bishkek,pm25,24,59.0,99.0,70.0,878.1
2019-05-16,KG,Bishkek,pressure,24,1006.6,1015.0,1008.2,86.25
2019-05-16,KG,Bishkek,temperature,24,8.4,26.5,15.0,312.85
2019-05-17,KG,Bishkek,dew,20,-4.5,2.5,-1.5,47.61
2019-05-17,KG,Bishkek,pm25,24,57.0,157.0,72.0,9514.33
2019-05-17,KG,Bishkek,humidity,24,21.5,84.0,33.5,5117.31
2019-05-17,KG,Bishkek,wind-gust,21,0.2,11.5,1.4,163.49
2019-05-17,KG,Bishkek,pressure,24,1007.8,1014.5,1009.8,31.93
2019-05-17,KG,Bishkek,temperature,24,8.3,23.0,14.5,276.18
2019-05-17,KG,Bishkek,wind-speed,24,1.2,7.7,5.6,33.24
2019-05-18,KG,Bishkek,wind-gust,24,1.6,13.1,7.0,73.55
2019-05-18,KG,Bishkek,pm25,24,63.0,85.0,72.0,320.42
2019-05-18,KG,Bishkek,wind-speed,24,0.3,7.0,3.2,29.59
2019-05-18,KG,Bishkek,pressure,24,1004.6,1014.0,1010.0,86.9
2019-05-18,KG,Bishkek,temperature,24,8.1,25.0,16.0,279.55
2019-05-18,KG,Bishkek,dew,24,-3.5,14.0,6.5,175.71
2019-05-18,KG,Bishkek,humidity,24,27.0,82.0,74.5,3909.0
2019-05-19,KG,Bishkek,pressure,24,1013.0,1017.0,1015.0,11.65
2019-05-19,KG,Bishkek,pm25,24,50.0,80.0,61.0,599.71
2019-05-19,KG,Bishkek,temperature,24,12.3,25.0,16.8,171.72
2019-05-19,KG,Bishkek,humidity,24,34.3,87.0,51.6,2654.66
2019-05-19,KG,Bishkek,dew,24,9.0,13.5,11.5,15.39
2019-05-19,KG,Bishkek,wind-speed,24,0.2,7.7,2.5,35.85
2019-05-19,KG,Bishkek,wind-gust,19,0.1,13.8,4.2,104.64
2019-05-20,KG,Bishkek,pm25,24,46.0,85.0,59.0,1004.06
2019-05-20,KG,Bishkek,pressure,24,1007.7,1017.0,1010.9,53.98
2019-05-20,KG,Bishkek,dew,23,8.5,13.0,11.5,15.07
2019-05-20,KG,Bishkek,wind-speed,24,0.2,8.1,2.2,41.29
2019-05-20,KG,Bishkek,wind-gust,23,0.7,11.8,5.4,119.16
2019-05-20,KG,Bishkek,temperature,24,15.0,28.0,23.5,138.88
2019-05-20,KG,Bishkek,humidity,24,29.0,87.0,64.6,3860.11
2019-05-21,KG,Bishkek,pressure,24,1003.7,1013.0,1009.1,75.44
2019-05-21,KG,Bishkek,dew,23,8.0,14.5,11.0,32.21
2019-05-21,KG,Bishkek,wind-speed,24,0.6,9.7,5.1,44.9
2019-05-21,KG,Bishkek,pm25,24,50.0,93.0,61.0,1228.41
2019-05-21,KG,Bishkek,humidity,24,25.0,79.5,71.6,3001.27
2019-05-21,KG,Bishkek,temperature,24,8.6,30.5,18.5,421.04
2019-05-21,KG,Bishkek,wind-gust,24,1.1,17.8,10.2,131.25
2019-05-22,KG,Bishkek,temperature,24,7.5,19.0,14.2,112.3
2019-05-22,KG,Bishkek,wind-speed,24,1.5,10.8,3.6,73.88
2019-05-22,KG,Bishkek,humidity,24,40.5,73.5,55.4,1184.83
2019-05-22,KG,Bishkek,wind-gust,24,2.8,18.8,6.1,210.74
2019-05-22,KG,Bishkek,pressure,24,1010.0,1018.5,1016.5,43.83
2019-05-22,KG,Bishkek,pm25,24,55.0,80.0,61.0,546.88
2019-05-22,KG,Bishkek,dew,24,3.5,14.5,11.5,111.45
2019-05-23,KG,Bishkek,wind-gust,18,0.4,7.8,2.2,41.1
2019-05-23,KG,Bishkek,temperature,24,11.8,22.0,17.0,111.05
2019-05-23,KG,Bishkek,wind-speed,24,0.2,4.6,1.5,13.89
2019-05-23,KG,Bishkek,dew,23,1.0,9.0,7.0,63.83
2019-05-23,KG,Bishkek,humidity,24,37.0,71.0,45.0,933.01
2019-05-23,KG,Bishkek,pm25,24,42.0,93.0,59.0,1646.36
2019-05-23,KG,Bishkek,pressure,24,1015.0,1022.4,1017.5,81.73
2019-05-24,KG,Bishkek,humidity,24,29.0,89.0,46.0,6558.93
2019-05-24,KG,Bishkek,temperature,24,13.6,26.0,18.1,173.53
2019-05-24,KG,Bishkek,pm25,24,61.0,127.0,72.0,2765.2
2019-05-24,KG,Bishkek,wind-gust,24,4.0,16.8,8.6,113.91
2019-05-24,KG,Bishkek,wind-speed,24,1.0,9.2,4.4,58.87
2019-05-24,KG,Bishkek,pressure,24,1006.0,1014.0,1007.9,40.81
2019-05-24,KG,Bishkek,dew,23,1.0,9.0,7.0,51.1
2019-05-25,KG,Bishkek,wind-gust,17,0.1,11.5,7.0,155.3
2019-05-25,KG,Bishkek,humidity,24,36.0,88.0,69.5,3945.08
2019-05-25,KG,Bishkek,dew,24,5.5,10.5,9.0,20.29
2019-05-25,KG,Bishkek,temperature,24,7.5,22.0,15.0,198.31
2019-05-25,KG,Bishkek,pressure,24,1011.5,1020.2,1016.0,51.38
2019-05-25,KG,Bishkek,pm25,24,46.0,85.0,61.0,829.98
2019-05-25,KG,Bishkek,wind-speed,24,0.5,8.2,3.0,37.33
2019-05-26,KG,Bishkek,temperature,24,14.0,26.0,18.8,156.3
2019-05-26,KG,Bishkek,humidity,24,28.0,87.6,66.6,4884.8
2019-05-26,KG,Bishkek,pm25,24,42.0,107.0,68.0,2783.41
2019-05-26,KG,Bishkek,pressure,24,1011.0,1022.0,1016.0,121.05
2019-05-26,KG,Bishkek,dew,24,6.0,10.0,8.5,13.97
2019-05-26,KG,Bishkek,wind-gust,24,0.3,11.5,4.0,121.74
2019-05-26,KG,Bishkek,wind-speed,24,0.1,7.8,2.5,33.07
2019-05-27,KG,Bishkek,wind-speed,24,0.2,7.7,4.1,41.73
2019-05-27,KG,Bishkek,humidity,24,20.0,78.4,53.0,3443.12
2019-05-27,KG,Bishkek,dew,23,3.0,9.5,7.5,32.24
2019-05-27,KG,Bishkek,temperature,24,13.2,28.5,22.5,244.52
2019-05-27,KG,Bishkek,pressure,24,1010.0,1021.0,1012.6,188.92
2019-05-27,KG,Bishkek,wind-gust,22,0.6,11.2,4.8,76.65
2019-05-27,KG,Bishkek,pm25,24,57.0,91.0,65.0,708.62
2019-05-28,KG,Bishkek,dew,23,-1.0,8.5,5.0,101.8
2019-05-28,KG,Bishkek,pressure,24,1011.5,1020.0,1013.8,70.62
2019-05-28,KG,Bishkek,humidity,24,14.0,79.8,43.4,5342.77
2019-05-28,KG,Bishkek,wind-gust,23,0.2,9.7,5.8,108.9
2019-05-28,KG,Bishkek,pm25,24,50.0,80.0,61.0,704.62
2019-05-28,KG,Bishkek,wind-speed,24,0.1,5.6,3.6,24.75
2019-05-28,KG,Bishkek,temperature,24,10.0,29.0,20.5,434.35
2019-05-29,KG,Bishkek,wind-gust,20,0.1,6.8,1.8,31.26
2019-05-29,KG,Bishkek,temperature,24,8.1,33.0,12.8,1062.14
2019-05-29,KG,Bishkek,dew,24,-5.0,9.0,4.5,139.24
2019-05-29,KG,Bishkek,humidity,24,8.0,89.0,59.0,12522.8
2019-05-29,KG,Bishkek,wind-speed,24,0.2,3.6,1.4,10.19
2019-05-29,KG,Bishkek,pressure,24,1003.3,1017.0,1005.1,195.53
2019-05-29,KG,Bishkek,pm25,24,46.0,87.0,59.0,900.58
2019-05-30,KG,Bishkek,humidity,24,11.5,89.0,48.0,10801.3
2019-05-30,KG,Bishkek,pressure,24,1004.2,1012.0,1006.0,94.76
2019-05-30,KG,Bishkek,temperature,24,12.3,33.5,14.4,731.3
2019-05-30,KG,Bishkek,wind-speed,24,0.3,5.1,2.5,14.43
2019-05-30,KG,Bishkek,dew,24,-0.5,10.5,5.0,76.36
2019-05-30,KG,Bishkek,pm25,24,53.0,85.0,61.0,650.15
2019-05-30,KG,Bishkek,wind-gust,23,0.1,5.0,1.8,21.56
2019-05-31,KG,Bishkek,wind-speed,24,0.1,5.6,2.0,29.03
2019-05-31,KG,Bishkek,humidity,24,12.5,89.0,43.0,9612.25
2019-05-31,KG,Bishkek,pressure,24,1002.9,1012.0,1005.0,131.45
2019-05-31,KG,Bishkek,dew,24,1.5,9.5,6.5,53.37
2019-05-31,KG,Bishkek,pm25,24,50.0,104.0,63.0,1866.79
2019-05-31,KG,Bishkek,temperature,24,15.1,34.0,20.3,471.67
2019-05-31,KG,Bishkek,wind-gust,20,0.2,11.8,3.3,93.96
2019-06-01,KG,Bishkek,wind-speed,24,0.2,8.7,2.8,32.88
2019-06-01,KG,Bishkek,pm25,24,50.0,109.0,70.0,2492.16
2019-06-01,KG,Bishkek,humidity,24,24.0,88.0,54.6,3778.76
2019-06-01,KG,Bishkek,wind-gust,21,0.8,13.8,5.0,113.62
2019-06-01,KG,Bishkek,temperature,24,8.4,32.0,20.4,497.02
2019-06-01,KG,Bishkek,pressure,24,1007.2,1012.5,1009.1,30.84
2019-06-01,KG,Bishkek,dew,24,8.0,14.0,10.5,19.74
2019-06-02,KG,Bishkek,wind-speed,24,0.1,11.8,2.5,69.91
2019-06-02,KG,Bishkek,pm25,24,61.0,80.0,70.0,400.58
2019-06-02,KG,Bishkek,dew,24,13.0,16.0,14.0,8.84
2019-06-02,KG,Bishkek,pressure,24,1005.5,1015.0,1006.7,191.27
2019-06-02,KG,Bishkek,humidity,24,50.0,86.2,65.6,1722.98
2019-06-02,KG,Bishkek,temperature,24,16.2,25.8,20.0,97.16
2019-06-02,KG,Bishkek,wind-gust,20,0.5,16.9,2.4,122.75
2019-06-03,KG,Bishkek,dew,23,10.0,14.5,12.5,18.33
2019-06-03,KG,Bishkek,wind-gust,23,0.5,12.0,5.1,98.49
2019-06-03,KG,Bishkek,pm25,24,42.0,104.0,61.0,2299.93
2019-06-03,KG,Bishkek,humidity,24,35.0,87.8,69.3,3005.81
2019-06-03,KG,Bishkek,wind-speed,24,1.0,6.1,2.3,17.9
2019-06-03,KG,Bishkek,pressure,24,1002.4,1015.0,1006.3,220.78
2019-06-03,KG,Bishkek,temperature,24,8.8,26.5,17.5,369.73
2019-06-04,KG,Bishkek,dew,23,10.5,13.5,12.5,5.62
2019-06-04,KG,Bishkek,wind-gust,22,0.1,11.0,4.8,109.4
2019-06-04,KG,Bishkek,pressure,24,1010.7,1015.4,1012.8,22.99
2019-06-04,KG,Bishkek,wind-speed,24,0.2,7.2,3.0,40.85
2019-06-04,KG,Bishkek,pm25,24,50.0,85.0,63.0,1106.94
2019-06-04,KG,Bishkek,temperature,24,3.4,28.0,13.0,675.16
